cache_key,content_hash,ticker,article_date,title,url,is_stock_relevant,sentiment,sentiment_score,importance_score,information_magnitude_score,uncertainty_score,novelty_hint_score,reasoning_confidence,time_horizon,event_type,relevance_to_ticker,summary,reason,provider,requested_model,response_model,request_id,prompt_sha256,input_sha256,extracted_at_utc,status,error
d0f137af7ae268872a3a899fdc8e307b42af81bbf330839252b21ea730dd4f6f,8f8ccb46fab07094d0a424917e1e522696e1d7feff50a6ef288a2973db2b54a7,VCB,2022-05-04,VCB: Giải trình biến động lợi nhuận quý 1/2022 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/VCB-472229/vcb-giai-trinh-bien-dong-loi-nhuan-quy-12022-so-voi-cung-ky-nam-truoc.chn,True,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"VCB giải trình biến động lợi nhuận quý 1/2022 so với cùng kỳ năm trước, cho thấy có sự thay đổi đáng kể về lợi nhuận.",,deepseek,deepseek-chat,deepseek-v4-flash,3ab38052-b0d4-4015-8977-8ccadadc646b,a1f5c893448e34285809eac80ab9cf34a9d9b37d3159a0e148488b14d0b06076,e4b7d6fd7ffe416677f4150a70bd0c7d6bb4524b0dd5a30cb28c70c019035004,2026-07-07T16:06:44+00:00,ok,
64a305665395b57723f3e9124a9f8f25ec26d02e27b81dd0dee7c11c44a37b8b,e6079edf4bfd60ab7d2c393dc3a02cb9314b54290bd38b93c53445474ee15779,SSI,2022-05-08,ssi dat muc tieu loi nhuan 4 370 ty dong du kien chao ban hon 104 trieu co phieu 1019550.html,https://kinhtechungkhoan.vn/ssi-dat-muc-tieu-loi-nhuan-4-370-ty-dong-du-kien-chao-ban-hon-104-trieu-co-phieu-1019550.html,True,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,SSI đặt mục tiêu lợi nhuận 4.370 tỷ đồng và dự kiến chào bán hơn 104 triệu cổ phiếu.,,deepseek,deepseek-chat,deepseek-v4-flash,007b638a-9483-445e-8128-d14e50c8e64f,c14de7f419ac1eac8fb751307fde36ceee6aa2670ebaf98f2d8521ec7600f088,63bc43e457f5bc6f74244c89ac69b3cf228f18444236f69d48d09024bb95d17a,2026-07-07T16:06:46+00:00,ok,
44778e906149429a107332a02935978b5a0c7933dcadca1ba26a47f13f590574,5ac62b7a77fed91cfdae0058fda8018411cbe7d039f2a13f590dcf83e7e3f60c,SSI,2022-05-09,SSI: Bổ sung mục đích sử dụng vốn thu được từ đợt phát hành,https://cafef.vn/du-lieu/SSI-468656/ssi-bo-sung-muc-dich-su-dung-von-thu-duoc-tu-dot-phat-hanh.chn,True,neutral,0.0,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,SSI bổ sung mục đích sử dụng vốn từ đợt phát hành.,,deepseek,deepseek-chat,deepseek-v4-flash,702294c0-3b8e-4d3a-b0ca-3b439c334314,5d14be1dd1345b3138c42eb1c6427e5a13fa3c2f4e74e116a3d0ce37ae1fdfbd,a6af71f50ea57269bfb83a294b46ba59a66641839c1b3312ef00f5a5790cc0b0,2026-07-07T23:16:26+00:00,ok,
cd24efa8d6989ac2536d1cf6da4ba64872c8995acfbb9b32594d70275d83ae10,96a1dbd5b0fa905edc657fa5d3ed388dfa6abfe95b6aa6b755ee25a0729eee7e,HPG,2022-05-11,hoa phat hpg thep dong gop 90 doanh thu quy 1 1074049.html,https://kinhtechungkhoan.vn/hoa-phat-hpg-thep-dong-gop-90-doanh-thu-quy-1-1074049.html,True,neutral,0.5,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,Thép đóng góp 90% doanh thu quý 1 của Hòa Phát (HPG).,,deepseek,deepseek-chat,deepseek-v4-flash,002c6284-066d-4c4a-a772-47407a7d0795,26504ed9bbfa230eb792049d866a5882ece1a49b2a31816c02f5160a7b360f41,23b258f6924771de2d669e7745db3b299136d37dd2ab3f7fd73a6d6c139cf380,2026-07-07T16:07:00+00:00,ok,
3463984aa12047bb910d2309aa538a4a30237d1873a46f7cf977f8640a956924,9a7af0f6c701b68b81e8346dddb2762c6c8d466337faf00ae3b3bf5952f899d2,HPG,2022-05-16,hoa phat hpg bi phat do vi pham quy dinh ve so luong thanh vien doc lap trong hdqt 1078812.html,https://kinhtechungkhoan.vn/hoa-phat-hpg-bi-phat-do-vi-pham-quy-dinh-ve-so-luong-thanh-vien-doc-lap-trong-hdqt-1078812.html,True,neutral,-0.4,3.0,3.0,3.0,3.0,3.0,unclear,legal_risk,direct,,,deepseek,deepseek-chat,deepseek-v4-flash,6e46e464-b059-4454-afae-67c3494b2448,4fde95f6dad8ea4c7616166206169821e3bff2425155fc5d0d27e7f20501fa20,1ec21dc63766016e1e295a669be53f2ad0b911c989bda6de353ba85e2570c848,2026-07-07T23:16:28+00:00,ok,
a648e494f7b768f7e4a6aaa6b88c03c40e4ca45aa3e6c16deb8f7f8600da6aa3,8902398be9e1a2f21b72c858b3032a999e2b0c7c8ca3a5424e475413bb079b50,HPG,2022-05-27,Hòa Phát dự kiến chốt danh sách trả cổ tức 35% từ tháng 6 đến tháng 8,https://cafef.vn/hoa-phat-du-kien-chot-danh-sach-tra-co-tuc-35-tu-thang-6-den-thang-8-20220527172852771.chn,True,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Hòa Phát thông báo trả cổ tức 35% (5% tiền mặt, 30% cổ phiếu) từ lợi nhuận sau thuế chưa phân phối, dự kiến phát hành thêm 1,34 tỷ cổ phiếu, nâng vốn điều lệ lên 58.147 tỷ đồng. Gia đình Chủ tịch Trần Đình Long nhận khoảng 784 tỷ tiền mặt v",,deepseek,deepseek-chat,deepseek-v4-flash,a6bb2a20-8088-4b6e-8462-8187e954f0a8,4eb059d933ecc0b8c839e39d9f089bf078219cd861648b7c19d0ccfeabb3bd75,420bf3ee7f35cd2eec8e0f1a5fa6377ce386260578a9eb58cc929c05a92f9941,2026-07-07T16:08:10+00:00,ok,
247549651dc2a57d98611a61bf57f3ba405766a517224959a0a032f5b1ddc80d,24f944acf67805804c90371e0802bfa423129f28e4446b16ea308d4a4446a2e4,HPG,2022-06-03,HPG: Công văn của UBCKNN v/v chấp thuận cho HPG được phát hành cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/HPG-453554/hpg-cong-van-cua-ubcknn-vv-chap-thuan-cho-hpg-duoc-phat-hanh-co-phieu-de-tra-co-tuc.chn,True,neutral,0.3,3.0,3.0,3.0,3.0,3.0,unclear,capital,direct,,,deepseek,deepseek-chat,deepseek-v4-flash,5f9048ec-5889-4a2a-b973-613227f0e787,aeb0d34d2c04727f488e46aee52b049aff0a0dcc77f2d5f0a744d0c8aa982bd0,7ad7e3740bf18f6e538dfeb7522a304102fc8a998fa600340384b679aab2b6a2,2026-07-07T23:16:30+00:00,ok,
804b1d1973db042c4ace0f41a5335ae6f214ef7d24b0f3106aaea42d9405c547,948d2cd0d30b2dcfd6c903bf7e2c71bd4f0596591e54a7780463407cf85c3407,HPG,2022-06-03,HPG: Ngày ĐKCC để thực hiện quyền nhận cổ tức năm 2021,https://cafef.vn/du-lieu/HPG-453560/hpg-ngay-dkcc-de-thuc-hien-quyen-nhan-co-tuc-nam-2021.chn,True,neutral,0.3,3.0,2.0,3.0,3.0,3.0,unclear,other,direct,HPG thông báo ngày đăng ký cuối cùng để nhận cổ tức năm 2021.,,deepseek,deepseek-chat,deepseek-v4-flash,2c58086b-1473-4959-b788-b9b30bc2259f,8928ebbdb4de444895e244804f509c1153c28eb80ae0d4d9986bc5b5d1e70a06,9a1b353115f191ff8410f93a82b9b00cde4a62a8122316aad08bbbab8c4545b9,2026-07-07T16:08:41+00:00,ok,
fc8e91dba60442132e2b04e7a1f49069183b5578e31c3e158345d6aea1833d4b,4265938e74687a328c1ff782d3fb9c29287344183ed9240eec886b7ff05f4a38,SSI,2022-06-04,ssi duoc chap thuan phat hanh 497 4 trieu co phieu bang nua thi gia 1019188.html,https://kinhtechungkhoan.vn/ssi-duoc-chap-thuan-phat-hanh-497-4-trieu-co-phieu-bang-nua-thi-gia-1019188.html,True,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"SSI được chấp thuận phát hành 497,4 triệu cổ phiếu với giá bằng nửa thị giá.",,deepseek,deepseek-chat,deepseek-v4-flash,f3db36ba-9aac-4673-bbe0-4a5c423be74f,ed3d126c2a08eea09ce3f2e0bbc17545ca6d11d246bd3f59e4c3c717604264f6,9099f3a61cb820e5a0f1947ad80a078c4d424c9b462dddb16b4ba4adeb5f8344,2026-07-07T16:08:43+00:00,ok,
61352d22f86ccdf6dd437b3d02753546db0630f97e56de10ff0096116e05e65c,02432e70a43758f258d0685dd8b7c589eabe02f409a4bb069397028304c2f113,HPG,2022-06-05,"Doanh nghiệp tuần qua: Hòa Phát, MWG, KBC chốt quyền chia thưởng",https://cafef.vn/doanh-nghiep-tuan-qua-hoa-phat-mwg-kbc-chot-quyen-chia-thuong-2022060510000592.chn,True,neutral,0.3,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,"Bài báo thông báo Hòa Phát (HPG) chốt quyền chia cổ tức và thưởng cổ phiếu, là sự kiện tài chính tích cực nhưng không có thông tin chi tiết về tình hình kinh doanh.",,deepseek,deepseek-chat,deepseek-v4-flash,054769ef-8bf7-4f4a-8db3-364f78ab5c67,bea0a683a690052c9924e568d6464063bbc6ff5c4fe8f2ddde06675f412da1bd,081cfc5b642038e7497d06db45a5fe697faa0ef847031e3125326a5596b2cc0a,2026-07-07T23:16:33+00:00,ok,
391fe2b9bd8e2c41a8d55dac889a6930c1e1798320ca56be380b6c1ca5deb08d,56684bd4cffec08b6ab57cf694de93c421ec7e8ca52bbd765e8913711c5a2432,SSI,2022-06-09,SSI: Nghị quyết HĐQT v/v chốt DSCĐ để trả cổ tức năm 2021 và chào bán cổ phiếu ra công chúng,https://cafef.vn/du-lieu/SSI-449897/ssi-nghi-quyet-hdqt-vv-chot-dscd-de-tra-co-tuc-nam-2021-va-chao-ban-co-phieu-ra-cong-chung.chn,True,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,capital,direct,SSI announces record date for 2021 dividend and public offering of shares.,,deepseek,deepseek-chat,deepseek-v4-flash,9132db08-1fec-4020-9f12-39bb03ac8a9d,4851ada47bee3870af6b9cf638a10c2fa0dd9c51db6d0e481b59be766dd54cfd,2ebfabf26ec5665cf1f9a1986c440ca8458ae8998ec95dac0a8baca55fc84fce,2026-07-07T23:16:35+00:00,ok,
db66de166b2e5a46130c4689c7d60d4221fb0954ddb5eae1c8bd9badcece8709,a860bc820116d6213c2fc94b79d6f57ac0b5876ded0af76c423b1d16edf2f0f8,SSI,2022-06-10,chung khoan ssi sap chi nghin ty tra co tuc 2021 voi ty le 10 1034365.html,https://kinhtechungkhoan.vn/chung-khoan-ssi-sap-chi-nghin-ty-tra-co-tuc-2021-voi-ty-le-10-1034365.html,True,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,SSI sắp chi nghìn tỷ trả cổ tức năm 2021 với tỷ lệ 10%.,,deepseek,deepseek-chat,deepseek-v4-flash,19bbb2fc-82d7-421a-930b-5ddc73fc70b8,b77da1434387e87d48c7338bbcc320ea4efb7037f104c2e9e84cec99eb27fea7,16356337ea8c80280eac46eea1d6860cfdb9a6a007acf8910fbb62f4a3b73b86,2026-07-07T16:09:04+00:00,ok,
f1052297f08d40d7ba3dce95f8363808235ec9ca2dbb29afaac09489b9229fc7,d91019a037205be3c4902ed7a6193bf1cb535bdaca4a3ee52a7cfc590df6278e,SSI,2022-06-15,ssi research lai suat cho vay se giam 0 5 1 trong hai nam nho goi ho tro 40 000 ty 1051031.html,https://kinhtechungkhoan.vn/ssi-research-lai-suat-cho-vay-se-giam-0-5-1-trong-hai-nam-nho-goi-ho-tro-40-000-ty-1051031.html,True,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,SSI Research dự báo lãi suất cho vay sẽ giảm 0.5-1% trong hai năm nhờ gói hỗ trợ 40.000 tỷ đồng.,,deepseek,deepseek-chat,deepseek-v4-flash,7c789ab6-0f38-41f2-9835-f8dedb12ac2a,19251a52292d424b592f7bdaf7c3357e8455f88f4cc0be87619f7396147d70e6,f8a54da0bff8ee4b153393d0392639b562059ce529ff9bcf13bd5d302217c38b,2026-07-07T16:09:15+00:00,ok,
bc42a2bc10352a9deae0404b683add8c854a232726e66c7e99b87c41b93abf3b,1d2b7ec94e210f1bf318f660994efd529174ba50502198fce5a8620d3222186d,HPG,2022-06-29,HPG: Đã phát hành 1.341.862.994 cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/HPG-439379/hpg-da-phat-hanh-1341862994-co-phieu-de-tra-co-tuc.chn,True,neutral,0.0,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,HPG phát hành hơn 1.34 tỷ cổ phiếu để trả cổ tức.,,deepseek,deepseek-chat,deepseek-v4-flash,7a35fe07-c671-43ab-9687-77597fec3e24,152816a0856b41104d21bdea38d47380a854f4888967f9183e72002d052c2a91,9450746b78894a6d00dc99f73bd5e989cac92df372d124fbe3018fced271d276,2026-07-07T16:09:51+00:00,ok,
b9ae06f1ade5280b64b241af82a752e0eaf1c226245e7cba7fb286006a98933a,812574a95f450f612b2c8b25b7b96ad91ed96b31ec2d027a301b9c0040da73b2,VCB,2022-06-29,vndirect du bao loi nhuan vietcombank vuot 33 000 ty dong trong nam 2022 1050991.html,https://kinhtechungkhoan.vn/vndirect-du-bao-loi-nhuan-vietcombank-vuot-33-000-ty-dong-trong-nam-2022-1050991.html,True,neutral,0.7,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,VNDirect dự báo lợi nhuận Vietcombank vượt 33.000 tỷ đồng trong năm 2022.,,deepseek,deepseek-chat,deepseek-v4-flash,ea5bb59b-7813-49a4-b256-61fc96bdf2fa,2b9ce02965ce06b3a2df9ff51224f8b889c5225a9eb3f8bb2cea97aa689424d6,39fb38c625e163b8a89b82d2b3544090cb75f5118185f7366bb218f78ea3c8ae,2026-07-07T16:09:54+00:00,ok,
f4c07dfb6441a96622b687054a05a606396fab0959568d9bd6446b3975382f3b,1ca1a5fb7402297aa244c09ec8fc2af88eb204c6563955a151fc6144cbaf5c8e,VCB,2022-06-30,VCB: Nghị quyết HĐQT phê duyệt phương án phát hành trái phiếu VND riêng lẻ năm 2022,https://cafef.vn/du-lieu/VCB-438626/vcb-nghi-quyet-hdqt-phe-duyet-phuong-an-phat-hanh-trai-phieu-vnd-rieng-le-nam-2022.chn,True,neutral,0.0,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,VCB phê duyệt phương án phát hành trái phiếu VND riêng lẻ năm 2022.,,deepseek,deepseek-chat,deepseek-v4-flash,f58fa7fd-4d69-4f62-95e4-a87cbc5cee3b,020ce1f0031f36c6d1c93a1dd55cb78c1b71c2665ced244d207a7e60fced28d2,15c3e0a990deadfc4f93404b69dfa50bdc5e6bbec5fb372c39d8ff3c1ca12b35,2026-07-07T16:09:58+00:00,ok,
525e50d20205622d3d39fd2a58023c5d5e2f7e79daa70fd48ad52329ceda7f9a,b3982d252e01a19da541ec5edc7f765a7575cda859e43b27e4ac3fb7bed96259,HPG,2022-07-05,hon 1 6 ty co phieu tra co tuc sap toi tay co dong hpg nkg dgc 1034301.html,https://kinhtechungkhoan.vn/hon-1-6-ty-co-phieu-tra-co-tuc-sap-toi-tay-co-dong-hpg-nkg-dgc-1034301.html,True,neutral,0.5,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,HPG sắp trả cổ tức bằng cổ phiếu với hơn 1.6 tỷ cổ phiếu đến tay cổ đông.,,deepseek,deepseek-chat,deepseek-v4-flash,421e0680-bd81-4361-906e-f253a2bb071f,21a497f96a59e8f4ba6c8efaf2dbd4a2f5561d82f63366aeaa5df00119a02bda,fb9849443ec2429c270d08cf27a4cecdc5c1d8d359bd9c106fffd93f133657e2,2026-07-07T23:16:38+00:00,ok,
4c36be7708df54f73a8ec6df2a26d7396b0369dcad9e54c816fe3d297be2ba39,040c1f117d858e57c48aeaf4f473e2829102d9a3851c2d20e8e5e07e0c6ab0c9,HPG,2022-07-07,HPG: Đính chính báo cáo kết quả phát hành cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/HPG-434852/hpg-dinh-chinh-bao-cao-ket-qua-phat-hanh-co-phieu-de-tra-co-tuc.chn,True,neutral,0.0,3.0,2.0,3.0,3.0,3.0,unclear,other,direct,"HPG đính chính báo cáo kết quả phát hành cổ phiếu trả cổ tức, thông tin mang tính hành chính, không có tác động kinh tế rõ ràng.",,deepseek,deepseek-chat,deepseek-v4-flash,adeb26bd-886f-47c9-a26d-83b3e28cb1ef,af9e80da7022443918542803340ee2c7be956eec74014c58f22dc999a3dfc494,5b4ce2a954be127b1db4e16709811ee952f308282278607735666a6ab75e8803,2026-07-07T16:10:13+00:00,ok,
60c3bae4005cbd7041a940db2964fa046675cfee95cd9a51d575263782533b26,18216942c4c58db0d333eb376b05bcc82cff6746ce07f9b102c0c249046b9f6f,SSI,2022-07-09,ssi phat hanh them co phieu nguoi than chu tich hdqt bao chi mua vao 1018740.html,https://kinhtechungkhoan.vn/ssi-phat-hanh-them-co-phieu-nguoi-than-chu-tich-hdqt-bao-chi-mua-vao-1018740.html,True,neutral,0.2,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,SSI phát hành thêm cổ phiếu; người thân Chủ tịch HĐQT và báo chí mua vào.,,deepseek,deepseek-chat,deepseek-v4-flash,ea9639e5-c6c5-4717-9b93-136d078b0366,202115710fe5b5fe862734abf2c3d66b16222b5316130aa4e692d583a34843e0,53b7a2e595d298346a6ea82b473faa9aed8081455dc453e4ef84b44daab62b51,2026-07-07T16:10:19+00:00,ok,
061a5b097d6ad8ccd79a4a17085a1aafcef8f488e28736149af43069072d5162,4677838162963b6f706705eb11bd4b44ad250b24b879651a4cae7fa9f5e0c557,VCB,2022-07-13,VCB: Kết quả chào bán trái phiếu riêng lẻ đợt 1 năm 2022,https://cafef.vn/du-lieu/VCB-431861/vcb-ket-qua-chao-ban-trai-phieu-rieng-le-dot-1-nam-2022.chn,True,neutral,0.0,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,VCB công bố kết quả chào bán trái phiếu riêng lẻ đợt 1 năm 2022.,,deepseek,deepseek-chat,deepseek-v4-flash,077b5dae-25f1-4eff-b142-58feb2dab247,e837714e5d7ff96fbf95c6d4c5133a88bdd7fb616b40eccec71b07a2ed36b581,e630e8f698a15636c07c81db545faf6ec0dc66e1d35d16e7fa8fee46ee9cf471,2026-07-07T16:10:35+00:00,ok,
89db874ce9f9d2edfe647a50e35e4119f1116cda5b771f537d8ec2b9a5882bf9,3657a4c3234bdff600121dc613a834b7a09f04317ebc25504dd51055abd0c16c,SSI,2022-07-14,ssi research du bao loi nhuan quy ii cua cac doanh nghiep niem yet 1029666.html,https://kinhtechungkhoan.vn/ssi-research-du-bao-loi-nhuan-quy-ii-cua-cac-doanh-nghiep-niem-yet-1029666.html,False,neutral,0.0,3.0,1.0,3.0,3.0,3.0,unclear,other,irrelevant,"Bài báo chỉ nhắc đến SSI Research trong tiêu đề và mô tả, nhưng nội dung không có thông tin về SSI. Đây là tin dự báo lợi nhuận chung cho các doanh nghiệp niêm yết, không liên quan trực tiếp đến SSI.",,deepseek,deepseek-chat,deepseek-v4-flash,7b9e8e2e-e6b5-4825-bd1f-2d5f7856b6f4,de574398c2535efe032b5332ea7008c4d1714268a8158bc3f69c37ab5f4719fc,78ea6d5e77da930c9ef457291202d46c4d2c68813f853d68da46391be62dd1ee,2026-07-07T16:10:43+00:00,ok,
9e205e1c56d73570e0e8730e911f300613448de18896efbe72abe7b570392ea0,fa2f58fa2363b3d52517850d792628e85c095ddf8145fd02cd3bc624bbc86585,SSI,2022-07-14,ssi uoc tinh loi nhuan nhom ngan hang tang truong tich cuc trong quy ii 1050922.html,https://kinhtechungkhoan.vn/ssi-uoc-tinh-loi-nhuan-nhom-ngan-hang-tang-truong-tich-cuc-trong-quy-ii-1050922.html,True,neutral,0.7,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,SSI ước tính lợi nhuận nhóm ngân hàng tăng trưởng tích cực trong quý II.,,deepseek,deepseek-chat,deepseek-v4-flash,4f53b3f4-ab82-44df-9b13-294f2df3956e,c6e80106786c511b0839eca881e36116946547a2c2d5b0c1febff0995878f252,0bf9f72f1f02bea3f7ac349e3dc5e602cfab704f0c7115bb1218f38c7b9bfe2b,2026-07-07T16:10:45+00:00,ok,
a62f74044b378d70e206cbc1908a6a2454c18656d0d52e8a0bd61ceb09ba92b4,7bf1ea6df238aeff58eaa5d2d95fbd84dad421c32b0b9d1c3aea5c1c603fa67d,HPG,2022-07-19,Hòa Phát lần đầu xuất khẩu thép xây dựng sang Mexico,https://cafef.vn/hoa-phat-lan-dau-xuat-khau-thep-xay-dung-sang-mexico-20220719180610984.chn,True,neutral,0.6,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Tập đoàn Hòa Phát ký hợp đồng xuất khẩu 8.000 tấn thép thanh vằn sang Mexico, đánh dấu lần đầu tiên thâm nhập thị trường Bắc Mỹ này. Đây là bước mở rộng thị trường tiêu thụ, giúp đa dạng hóa xuất khẩu. Trong 6 tháng đầu năm 2022, Hòa Phát đ",,deepseek,deepseek-chat,deepseek-v4-flash,bf7d02e7-0afd-42d0-86b4-9ae30d374829,93b1c61fc0d5b17f9cca5dac6f3480c79aae9489f68d6570e83f5e08dce0a342,33ba5fc5b1612d564f0f90e3b9e7096d7c1ec0b42754c8f181fb6f71bde50d27,2026-07-07T23:16:45+00:00,ok,
9eb4c29d2db98a918926c62fbde5e4307b057dd6bfe4b51c531c316f19d8f802,b7c3ba5b8c6d37675470e4918ca6ee29dbb630a8bfbe3f8f4c1ccedf4b0030d7,HPG,2022-07-19,dai gia dinh chu tich hpg sap nhan 785 ty dong va 469 trieu co phieu chia co tuc 1034258.html,https://kinhtechungkhoan.vn/dai-gia-dinh-chu-tich-hpg-sap-nhan-785-ty-dong-va-469-trieu-co-phieu-chia-co-tuc-1034258.html,True,neutral,0.5,3.0,5.0,3.0,3.0,3.0,unclear,other,direct,Chủ tịch HPG sắp nhận 785 tỷ đồng và 469 triệu cổ phiếu chia cổ tức.,,deepseek,deepseek-chat,deepseek-v4-flash,bb1de1b3-da7b-43e7-bb4f-c8f0c0270c24,bdd7e199f36cfbb7b2fa53a2a3a45cae48bccce3eafc9008c6a267ae60910d8d,9bad72ca0eaec2e7bb5b0fe5800d218bde0708b057a32b70f788c2ccaa4975cd,2026-07-07T16:10:53+00:00,ok,
92149ff2f0285f807c7d4ba098f8052137e56d2967d5b7803c9699afddcd46be,f6ec721d5e4566033f026bc72a077397173d11c5ad88fb2c0437ca0332badee1,SSI,2022-07-21,nua dau nam 2022 ssi thu ve hon 3 500 ty dong du no cho vay 14 560 ty dong 1073605.html,https://kinhtechungkhoan.vn/nua-dau-nam-2022-ssi-thu-ve-hon-3-500-ty-dong-du-no-cho-vay-14-560-ty-dong-1073605.html,True,neutral,0.5,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"SSI thu về hơn 3,500 tỷ đồng, dư nợ cho vay 14,560 tỷ đồng trong nửa đầu năm 2022.",,deepseek,deepseek-chat,deepseek-v4-flash,a76e8278-6cc2-4347-b21a-9cd49571119a,2e84c764083b563c0b9071d730c4843868194bab478b28547a5aa7093d52aee3,3188dbbe163de46fc04497c0c2f5c0b692fc00e1828b186cd6d95dc113de6789,2026-07-07T16:11:09+00:00,ok,
3bc9011fc7dc033dfbbc8517617ed0dc1bda0b726410e6977ee5d4f226170592,521e21ffa8d22bec8481d5873df40270dedf4a0f9ce52863a3f3f70e7353c6d2,VCB,2022-07-21,VCB: Kết quả chào bán trái phiếu riêng lẻ của mã VCBH2237002,https://cafef.vn/du-lieu/VCB-426290/vcb-ket-qua-chao-ban-trai-phieu-rieng-le-cua-ma-vcbh2237002.chn,True,neutral,0.0,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,VCB thông báo kết quả chào bán trái phiếu riêng lẻ mã VCBH2237002.,,deepseek,deepseek-chat,deepseek-v4-flash,b50aa637-1564-4dc2-ac8b-4d22ef821e8f,c35982036de6fb4ecb89f607e3e1dc4130bf007c1218504ce6e25e6cd9b16107,017f3bd1afece8a155378a48764752a867a7853114963a601af606c75fccfd8a,2026-07-07T23:32:55+00:00,ok,
b946edebe1ee97a0d04ee3ff0e99dab6124e63cf99e9e8acd817c2752888e85d,f4fb3c8f41b1fdb46bf903b097cd23b61b8513df7d9776d51baceca9b57f0cc0,VCB,2022-07-26,VCB: Đường dẫn và giải trình biến động lợi nhuận quý 2/2022 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/VCB-423644/vcb-duong-dan-va-giai-trinh-bien-dong-loi-nhuan-quy-22022-so-voi-cung-ky-nam-truoc.chn,True,neutral,0.0,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"VCB công bố giải trình biến động lợi nhuận quý 2/2022 so với cùng kỳ năm trước, nhưng nội dung chi tiết không được cung cấp trong bài báo.",,deepseek,deepseek-chat,deepseek-v4-flash,22d7f5ed-a22c-4d6e-aa72-86332924d7a4,cbc2e654bb46456820e05083aeb76469e0b33079a58aac4ddfa6c038392051bf,5500c36d2545bfc36376e819f0eb71d4e7df05ca4e22ddffc9eb0d56248454df,2026-07-07T16:11:30+00:00,ok,
3f2fc0a008118699b5b0990b7cccbec58fe3de9c3d27fd1b717de8b132697a53,05c77073198b519bdb6de4712775a55c929ac2eb9b562d2d0cc46b063b88af59,VCB,2022-07-27,vietcombank bao lai truoc thue quy ii tang hon 50 ty le no xau o muc thap 1050867.html,https://kinhtechungkhoan.vn/vietcombank-bao-lai-truoc-thue-quy-ii-tang-hon-50-ty-le-no-xau-o-muc-thap-1050867.html,True,neutral,0.8,3.0,4.0,3.0,3.0,3.0,unclear,other,direct,"Vietcombank báo lãi trước thuế quý II tăng hơn 50%, tỷ lệ nợ xấu ở mức thấp.",,deepseek,deepseek-chat,deepseek-v4-flash,2faec6c3-63d3-4b80-8cba-a9df4366f681,1ce26560d1460654ee9495a0cc4c73572d7724d82c6ee4876502e7e8b5b11bd6,a134d6592125d49d58ff01e5736838b0cccf00fcfbfebf667a3ccf681b4d08f7,2026-07-07T16:11:35+00:00,ok,
655ab8d1e82baeff53c7f227094a43d9eef6945df4ada513412042135e6d7e5a,2912478eed0c002ba5a460eef92056be14039937886630a2ccd7e4d8ce970c47,VCB,2022-07-28,VCB: Kết quả phát hành riêng lẻ trái phiếu đợt 3 và 4 năm 2022,https://cafef.vn/du-lieu/VCB-420920/vcb-ket-qua-phat-hanh-rieng-le-trai-phieu-dot-3-va-4-nam-2022.chn,True,neutral,0.0,3.0,3.0,3.0,3.0,3.0,unclear,other,direct,VCB thông báo kết quả phát hành riêng lẻ trái phiếu đợt 3 và 4 năm 2022.,,deepseek,deepseek-chat,deepseek-v4-flash,c4d6c741-6c41-446b-bf52-654dcae3138c,6c00dd06f77d8f40989803f503ae202bc4937e86cdd23a58bde3c0eb8dc5c5f3,ecd4ffa6801aa58fa0b6250bfd435789e78a7e4a6add60e59104c72480b49999,2026-07-07T16:11:37+00:00,ok,
