content_hash,ticker,date,title,url,sentiment,sentiment_score,materiality,materiality_score,risk_level,risk_score,event_type,relevance_to_ticker,confidence,rationale,provider,requested_model,response_model,request_id,prompt_sha256,input_sha256,annotated_at_utc,status,error
310817dbda1edbb84c38844a230890fc58b90196344f73f756770bbc80fcf603,ABB,2026-01-29,ABB: Phụ lục danh sách phân bổ ESOP,https://cafef.vn/du-lieu/ABB-2392853/abb-phu-luc-danh-sach-phan-bo-esop.chn,neutral,0.0,low,0.2,low,0.1,capital,direct,0.95,"Bài báo chỉ là một thông báo mang tính thủ tục về việc công bố phụ lục danh sách phân bổ cổ phiếu theo chương trình lựa chọn cho người lao động (ESOP). Nội dung không cung cấp bất kỳ chi tiết nào về số lượng cổ phiếu, giá phát hành, hay tác động tiềm tàng đến công ty, do đó được đánh giá là trung tính với mức độ quan trọng thấp.",gemini,gemini-2.5-pro,gemini-2.5-pro,,4956f3c404abbae85dfc9f333c29ec9ec9234405f2a320b19826fac81206336f,bd00c123ee58fa2539b167669cea1028bf690684eca69b5fdbefbd3fc0fbf924,2026-07-07T06:14:43+00:00,ok,
6c95c06671ba21d72165714089fdc295bb76755a6f260b231ab85e7501205cca,ABB,2026-01-27,ABB: Ông Trịnh Thanh Hải Thành viên HĐQT đăng ký thực hiện 54.612 quyền mua,https://cafef.vn/du-lieu/ABB-2390933/abb-ong-trinh-thanh-hai-thanh-vien-hdqt-dang-ky-thuc-hien-54612-quyen-mua.chn,neutral,0.1,low,0.2,low,0.1,governance,direct,0.95,"Bài báo chỉ đơn thuần thông báo về việc một thành viên HĐQT là ông Trịnh Thanh Hải đăng ký thực hiện quyền mua cổ phiếu. Đây là một giao dịch nội bộ mang tính thông báo, thường có tác động không đáng kể.",gemini,gemini-2.5-pro,gemini-2.5-pro,,bf4665b4b6fcc5145d92a10a9cdec5e3ddd4cd5c3260026d9deeb93d7e08a5f6,092ff7d48888a85f32ba47f362ddc3f349a396326828f43d83d87a95b94d2825,2026-07-07T06:14:54+00:00,ok,
344bf8c597634ef1e4969993d52102435533323707e34330c99f06f677d656f3,ABB,2026-01-26,ABB: Nghị quyết HĐQT triễn khai thực hiện Phương án phát hành cổ phiếu theo Chương trình lựa chọn cho người lao động,https://cafef.vn/du-lieu/ABB-2390296/abb-nghi-quyet-hdqt-trien-khai-thuc-hien-phuong-an-phat-hanh-co-phieu-theo-chuong-trinh-lua-chon-cho-nguoi-lao-dong.chn,positive,0.5,low,0.3,low,0.2,capital,direct,0.95,"Bài báo đưa tin về việc HĐQT của ABB thông qua Nghị quyết triển khai phương án phát hành cổ phiếu theo Chương trình lựa chọn cho người lao động (ESOP). Đây là một hoạt động quản trị doanh nghiệp thông thường, thường được xem là tích cực vì giúp gắn kết lợi ích của nhân viên với công ty. Tuy nhiên, việc phát hành ESOP có thể dẫn đến rủi ro pha loãng cổ phiếu cho các cổ đông hiện hữu. Do bài báo chỉ là một thông báo ngắn gọn và không cung cấp chi tiết về số lượng, giá phát hành hay tỷ lệ pha loãng",gemini,gemini-2.5-pro,gemini-2.5-pro,,47d6948534d991648a3c45e41f820270fcd54045bb7031c843ef7936bae629e7,c212ea51a155e758a106fdffc9d28d2f9827135b6a64d332b077df538fb45ee6,2026-07-07T06:15:06+00:00,ok,
bc622e0be6f0a16c90491bd8f4119c27303c809146476f716ec3aa0007294efb,ABB,2026-01-26,ABB: Nghị quyết Hội đồng quản trị Phê duyệt chủ chương ký kết Hợp đồng hợp tác giữa Ngân hàng và BLQ,https://cafef.vn/du-lieu/ABB-2390297/abb-nghi-quyet-hoi-dong-quan-tri-phe-duyet-chu-chuong-ky-ket-hop-dong-hop-tac-giua-ngan-hang-va-blq.chn,neutral,0.0,low,0.2,low,0.1,governance,direct,0.9,"Bài báo chỉ đưa tin về Nghị quyết HĐQT phê duyệt chủ trương ký kết hợp đồng hợp tác. Không có thông tin chi tiết về đối tác (BLQ) hay nội dung, quy mô của hợp đồng, do đó thông tin này được coi là trung tính và có mức độ ảnh hưởng thấp, thuộc về hoạt động quản trị thông thường của doanh nghiệp.",gemini,gemini-2.5-pro,gemini-2.5-pro,,1205dba9788cfeeafdaf36300d15a244ec93c42e27f0cc95d04b45a1447cc302,1074942cd850b0b51b2b52b17b81f24d3b41d1b3678427beaa80f5461b3f34f1,2026-07-07T06:15:17+00:00,ok,
71141a0fe8d33200f839189e4a17c0edd3d391439b3ce4f7ebca86f1271e1c0f,ABB,2026-01-08,"ABB: 14.01.2026,ngày GDKHQ Thực hiện quyền mua cổ phiếu chào bán thêm cho cổ đông hiện hữu ( tỷ lệ 100:03)",https://cafef.vn/du-lieu/ABB-2382399/abb-14012026ngay-gdkhq-thuc-hien-quyen-mua-co-phieu-chao-ban-them-cho-co-dong-hien-huu--ty-le-10003.chn,neutral,0.0,high,0.8,medium,0.4,capital,direct,0.95,"Bài báo là một thông báo thực tế về việc ABB thực hiện quyền mua cổ phiếu chào bán thêm cho cổ đông hiện hữu với tỷ lệ 100:03. Ngày giao dịch không hưởng quyền là 14/01/2026. Đây là một sự kiện huy động vốn, có thể tác động pha loãng cổ phiếu, do đó được xem là trung tính.",gemini,gemini-2.5-pro,gemini-2.5-pro,,3df0084bcbc9671d5ddba56fab87ebd8064a4fe92402e209ffc79ad81eb044b6,d3baa27cc82b30f7bd5bda4f65f4d1d5fdde9d7f9cec1dc15245645d72851704,2026-07-07T06:15:25+00:00,ok,
5dc04730bdab7c18146885ca0ac50b3797edfcffa3d9ceff8b701dc263298177,ABB,2026-01-07,ABB: Nghị quyết Hội đồng quản trị Phê duyệt Cấp Thẻ tín dụng thành viên HĐQT,https://cafef.vn/du-lieu/ABB-2377735/abb-nghi-quyet-hoi-dong-quan-tri-phe-duyet-cap-the-tin-dung-thanh-vien-hdqt.chn,neutral,0.0,low,0.1,low,0.1,governance,direct,0.9,"Bài báo chỉ đơn thuần thông báo về Nghị quyết của Hội đồng quản trị (HĐQT) phê duyệt việc cấp thẻ tín dụng cho thành viên HĐQT. Đây là một hoạt động quản trị nội bộ thông thường, không có tác động đáng kể đến tình hình tài chính hay hoạt động kinh doanh của ngân hàng.",gemini,gemini-2.5-pro,gemini-2.5-pro,,8e603a9ed5758e361fc719a01eb7685c03bff0feea8ff73d198ad0aa7273d483,f84a37e57a1a790e42b7242c67953c2841d63a2acf8b36526d6873fa68adc473,2026-07-07T06:15:32+00:00,ok,
3c416319fc86e2f62eea1cd71d7ba7dc8b451c28e25dfc4d207091da3ddd802f,ABB,2026-01-07,ABB: Nghị quyết Đại hội đồng cổ đông bất thường năm 2026,https://cafef.vn/du-lieu/ABB-2377764/abb-nghi-quyet-dai-hoi-dong-co-dong-bat-thuong-nam-2026.chn,neutral,0.0,medium,0.5,low,0.2,governance,direct,0.9,"Bài báo chỉ thông báo về việc công bố Nghị quyết Đại hội đồng cổ đông bất thường của ABB mà không cung cấp bất kỳ chi tiết nào về nội dung của nghị quyết. Do đó, không thể đánh giá tác động của sự kiện này đến công ty.",gemini,gemini-2.5-pro,gemini-2.5-pro,,46f13371d79c1ec345695f988015eb6cbe666843e7a5a6659b95b414f1dae73c,faca852d6987d2b1c25b194bb40cf2213da90712079d254e19117c30cd96530f,2026-07-07T06:15:43+00:00,ok,
cb53bbeaad93e2e7d827b560ab950685b3c7695e14a8b58dbca59b7f20368875,ABB,2026-01-06,"ABB: Thông báo hướng dẫn cổ đông, nhà đầu tư mua cổ phiếu, chuyển nhượng quyền mua",https://cafef.vn/du-lieu/ABB-2377265/abb-thong-bao-huong-dan-co-dong-nha-dau-tu-mua-co-phieu-chuyen-nhuong-quyen-mua.chn,neutral,0.0,high,0.8,low,0.2,capital,direct,0.95,"Bài báo là một thông báo mang tính thủ tục từ ABB, hướng dẫn về việc thực hiện mua cổ phiếu và chuyển nhượng quyền mua. Đây là một sự kiện huy động vốn, có ảnh hưởng lớn đến cơ cấu vốn và cổ đông, do đó có mức độ quan trọng cao. Tuy nhiên, nội dung chỉ mang tính thông tin, không chứa các yếu tố tích cực hay tiêu cực về hoạt động kinh doanh hay rủi ro của công ty.",gemini,gemini-2.5-pro,gemini-2.5-pro,,bc43c148b0e989df208dc5cd22620114a238010a12e97408dff2a6d0c465f81b,538eb1d7a487bd844024a683913aea649a13fe7bd0463265372d52282417a766,2026-07-07T06:15:51+00:00,ok,
cfe37ac354e573ee6b7ca4fe82ebe08d5d65bb6e172788d9dc3573eb79e90d89,ABB,2026-01-05,ABB: Giấy chứng nhận đăng ký chào bán thêm cổ phiếu ra công chúng,https://cafef.vn/du-lieu/ABB-2375896/abb-giay-chung-nhan-dang-ky-chao-ban-them-co-phieu-ra-cong-chung.chn,neutral,0.0,high,0.8,low,0.2,capital,direct,0.95,"Bài báo chỉ đơn thuần thông báo về việc ABB nhận được Giấy chứng nhận đăng ký chào bán thêm cổ phiếu ra công chúng. Đây là một sự kiện huy động vốn, mang tính thủ tục, không chứa đựng thông tin tích cực hay tiêu cực về hoạt động kinh doanh. Việc phát hành thêm cổ phiếu là một sự kiện quan trọng, có ảnh hưởng lớn đến cơ cấu vốn và cổ đông.",gemini,gemini-2.5-pro,gemini-2.5-pro,,c42f927a3c8cbcc9a6d6ac471c639c1fca94954f7e51184ba6d2fe2e4ce40daf,d1faf484fed02e3410d5b87e30ec0144ae0a8329b8fa0ebc5919050377dde020,2026-07-07T06:15:59+00:00,ok,
baad90d0361a615ef6724eb7a7bba9e353345d54b41c5c2ab8f26285aea54148,ABB,2026-01-05,ABB: Thông báo Chào bán cổ phiếu ra công chúng,https://cafef.vn/du-lieu/ABB-2375897/abb-thong-bao-chao-ban-co-phieu-ra-cong-chung.chn,neutral,0.0,high,0.8,medium,0.5,capital,direct,0.9,"Bài báo là một thông báo ngắn gọn về việc ABB dự định chào bán cổ phiếu ra công chúng. Đây là một sự kiện huy động vốn có mức độ quan trọng cao vì nó ảnh hưởng trực tiếp đến cấu trúc vốn của công ty. Do không có thông tin chi tiết về mục đích sử dụng vốn hay tác động pha loãng, sentiment được đánh giá là trung tính. Sự kiện mang rủi ro tiềm tàng về pha loãng cổ phiếu cho cổ đông hiện hữu.",gemini,gemini-2.5-pro,gemini-2.5-pro,,85de6d4f6a39c438ff74b2def7fb0cd5188529fe6ca77afe6e6ca0c5528dbf24,bae89035c09f00701c4f217c16d08f25daf6aa3b63bc5501339d8e5e1dbeb935,2026-07-07T06:16:09+00:00,ok,
f546df0e702f6861c44228430a6f3de35331798ff4067b2ce769cd9776fe342b,ABB,2026-01-05,ABB: Ngày đăng ký cuối cùng thực hiện quyền mua cổ phiếu chào bán ra công chúng cho cổ đông hiện hữu,https://cafef.vn/du-lieu/ABB-2375919/abb-ngay-dang-ky-cuoi-cung-thuc-hien-quyen-mua-co-phieu-chao-ban-ra-cong-chung-cho-co-dong-hien-huu.chn,neutral,0.0,high,0.8,medium,0.5,capital,direct,0.95,"Bài báo là một thông báo về ngày đăng ký cuối cùng cho việc thực hiện quyền mua cổ phiếu trong đợt chào bán ra công chúng cho cổ đông hiện hữu của ABB. Đây là một sự kiện huy động vốn, có ảnh hưởng trực tiếp và quan trọng đến cơ cấu vốn của công ty và quyền lợi của cổ đông. Nội dung chỉ mang tính thông báo, không có đánh giá tích cực hay tiêu cực.",gemini,gemini-2.5-pro,gemini-2.5-pro,,1625e57659bcc90ceafdd05cbeda05ee84e65ad118e2ce7f471ce9caaaae6632,771b7e11764e4b58710cae23223ab1a12da8dea01d8e76442fd68e8e59c8216d,2026-07-07T06:16:19+00:00,ok,
53c1d7611285c0a6aa1299fe657371f472059bbc838181bb8cdb94ae333bb14c,ABB,2025-12-18,ABB: Nghị quyết Hội đồng quản trị Về việc Kế hoạch sử dụng số tiền thu được từ đợt chào bán cổ phiếu,https://cafef.vn/du-lieu/ABB-2365096/abb-nghi-quyet-hoi-dong-quan-tri-ve-viec-ke-hoach-su-dung-so-tien-thu-duoc-tu-dot-chao-ban-co-phieu.chn,neutral,0.0,medium,0.5,low,0.2,capital,direct,0.9,"Bài viết chỉ đưa thông tin về việc HĐQT của ABB đã ra nghị quyết về kế hoạch sử dụng số tiền thu được từ đợt chào bán cổ phiếu. Đây là một thông báo mang tính thủ tục, liên quan đến huy động vốn, nhưng không có chi tiết cụ thể về kế hoạch nên được đánh giá là trung tính.",gemini,gemini-2.5-pro,gemini-2.5-pro,,dfca29d93c0b5d3267437276055b61653c85cfb741ff81c9b40f76503cc81a0a,8e64281c1d1ba99076e0875f34ecb0728674bf083ab10559ee8abc11c563ea51,2026-07-07T06:16:31+00:00,ok,
fb665c72a4ff96fc7f2ffacd8ea5de8025fed980fb593c4e4d47f1501d3714c3,ABB,2025-12-17,ABB: Ký hợp đồng kiểm toán Báo cáo tài chính năm 2025,https://cafef.vn/du-lieu/ABB-2363898/abb-ky-hop-dong-kiem-toan-bao-cao-tai-chinh-nam-2025.chn,neutral,0.0,low,0.1,low,0.1,governance,direct,1.0,"Bài báo chỉ thông báo về việc ABB ký hợp đồng kiểm toán cho Báo cáo tài chính năm 2025. Đây là một hoạt động vận hành và quản trị doanh nghiệp mang tính thủ tục, định kỳ và không có tác động đáng kể đến tình hình kinh doanh hay giá cổ phiếu của công ty.",gemini,gemini-2.5-pro,gemini-2.5-pro,,ea77d5a61b8d9642dc98565d9fafe4b6b300478c216c615749ad7c6356f759fa,7ed9104326fb6c3053051f2e16e346dfd040c64102eab156a007ee9a1fdc9a7c,2026-07-07T06:16:40+00:00,ok,
0cf1ca60f31ad91714740e537df72c9ee805277500fda13947cac7c1552cd612,ABB,2025-12-16,"ABB: 22.12.2025, ngày GDKHQ lấy ý kiến cổ đông bằng văn bản",https://cafef.vn/du-lieu/ABB-2362252/abb-22122025-ngay-gdkhq-lay-y-kien-co-dong-bang-van-ban.chn,neutral,0.0,low,0.2,low,0.1,governance,direct,0.95,"Bài viết chỉ đơn thuần là thông báo về ngày đăng ký cuối cùng và ngày giao dịch không hưởng quyền để lấy ý kiến cổ đông bằng văn bản. Đây là một sự kiện quản trị doanh nghiệp thông thường, không chứa thông tin tích cực hay tiêu cực về tình hình kinh doanh hay tài chính của công ty. Nội dung lấy ý kiến không được đề cập, do đó tác động được đánh giá ở mức thấp.",gemini,gemini-2.5-pro,gemini-2.5-pro,,5d08afd2757a464b12ab07c8fb3dcdc4bbe4f809cb04da3a17c3db4a0bc39002,8438e62dbb0acf43dbb45f695ed874b6b679021b6900b272a6899ef0c79a3125,2026-07-07T06:16:48+00:00,ok,
51eb7d6395126d765fdea44468cfbbc9dca319a358a044c821864aea8cb5e51e,ABB,2025-12-12,ABB: Nghị quyết Hội đồng quản trị v.v Lấy ý kiến Cổ đông để thông qua Nghị quyết của Đại hội đồng Cổ đông,https://cafef.vn/du-lieu/ABB-2359725/abb-nghi-quyet-hoi-dong-quan-tri-vv-lay-y-kien-co-dong-de-thong-qua-nghi-quyet-cua-dai-hoi-dong-co-dong.chn,neutral,0.0,low,0.2,low,0.1,governance,direct,0.9,"Bài báo chỉ thông báo về một nghị quyết của Hội đồng quản trị liên quan đến việc lấy ý kiến cổ đông. Đây là một hoạt động quản trị doanh nghiệp thông thường và không cung cấp thông tin chi tiết về nội dung nghị quyết, do đó không có tác động rõ ràng và mang tính trung lập.",gemini,gemini-2.5-pro,gemini-2.5-pro,,1f56759434cdd492b4da13c7add9016e13ca56d568f22e64f530e9e40185e8e5,456e0ec6c20873d258c95be6d2afbeee260396bedd1ceb9daec2213986008daa,2026-07-07T06:16:59+00:00,ok,
d3562204b079e196100491a8242c8f3834698a2d567c444459e4b07c0a026a34,ABB,2025-12-11,ABB: Nghị quyết Hội đồng quản trị v.v lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/ABB-2359590/abb-nghi-quyet-hoi-dong-quan-tri-vv-lay-y-kien-co-dong-bang-van-ban.chn,neutral,0.0,low,0.2,low,0.1,governance,direct,0.9,"Bài báo chỉ đơn thuần thông báo về việc Hội đồng quản trị của ABB đã ban hành nghị quyết về việc lấy ý kiến cổ đông bằng văn bản. Đây là một sự kiện mang tính thủ tục, quản trị nội bộ, không chứa thông tin về kết quả kinh doanh hay định hướng chiến lược, do đó được đánh giá là trung tính với mức độ quan trọng và rủi ro thấp.",gemini,gemini-2.5-pro,gemini-2.5-pro,,0463f584f4e5203006ad0e7d953c110ee29a7d46f58b5d4e9ae23d3b90712df7,c3a703125971518358cbee769a56cc4e4a3bb1000950827f6bab8ff4b92e3d29,2026-07-07T06:17:06+00:00,ok,
13df57dd362b2dffa6d639a5400e722b8e71871736a8ea97a60a7e2e2c44a9b3,ABB,2025-12-09,ABB: Nghị quyết Hội đồng quản trị v.v Phê duyệt Cấp tín dụng cho khách hàng,https://cafef.vn/du-lieu/ABB-2357680/abb-nghi-quyet-hoi-dong-quan-tri-vv-phe-duyet-cap-tin-dung-cho-khach-hang.chn,neutral,0.0,low,0.2,low,0.2,operation,direct,0.9,"Bài báo chỉ đưa tin về việc Hội đồng quản trị của ABB phê duyệt việc cấp tín dụng cho khách hàng. Đây là một hoạt động kinh doanh thông thường, không mang tính chất tích cực hay tiêu cực và có tác động thấp đến tình hình chung của công ty.",gemini,gemini-2.5-pro,gemini-2.5-pro,,610f8b3589c22e076e857b3fa3a3bc6d537e14ac19c65a98836e7ad2a6e61636,9ebf035c61e2b41cb99459a5132957fe004fee2813c04fd6b20079fcaf75ca37,2026-07-07T06:17:14+00:00,ok,
bd5db0e935e5a0011bc1e73e81e04e98f8df06540f598bf1e7934f7fa751ab8f,ABB,2025-12-02,"ABBANK bứt phá mạnh mẽ, đạt 3.400 tỷ đồng lợi nhuận trong 11 tháng đầu năm",https://cafef.vn/abbank-but-pha-manh-me-dat-3400-ty-dong-loi-nhuan-trong-11-thang-dau-nam-188251202072415286.chn,positive,0.9,high,0.9,low,0.2,earnings,direct,0.95,"Bài báo đưa tin rất tích cực về kết quả kinh doanh của ABBANK. Lợi nhuận trước thuế lũy kế 11 tháng đạt 3.400 tỷ đồng, hoàn thành gấp gần 2 lần kế hoạch cả năm. Các chỉ số tài chính quan trọng khác cũng cho thấy sự cải thiện mạnh mẽ: huy động vốn vượt 135% kế hoạch, tỷ lệ nợ xấu giảm từ 2,53% xuống 1,7%, ROE đạt 16,5% và CIR giảm mạnh. Ngoài ra, ngân hàng còn được chấp thuận tăng vốn điều lệ, tạo nền tảng cho tăng trưởng trong tương lai.",gemini,gemini-2.5-pro,gemini-2.5-pro,,4ce5dcead6bd87f7f238efa063bd7108da0bc5f3a57a37b7506657c032fb9c55,a709fa37c3d99fb5b4fd581b100366b67e5cf25db310518e28e018fea767fa3a,2026-07-07T06:17:29+00:00,ok,
4458afc41f92b3aa6eab5f8c9731f2850ca163cdb6282bd54ac6aede65185b62,ABB,2025-12-02,ABB: Nghị quyết Hội đồng quản trị tái cấp tín dụng đối với Công ty cổ phần chứng khoán An Bình,https://cafef.vn/du-lieu/ABB-2352916/abb-nghi-quyet-hoi-dong-quan-tri-tai-cap-tin-dung-doi-voi-cong-ty-co-phan-chung-khoan-an-binh.chn,neutral,0.0,low,0.2,low,0.2,governance,direct,0.9,"Bài báo chỉ đưa tin về việc HĐQT của ABB thông qua nghị quyết tái cấp tín dụng cho một công ty chứng khoán. Đây là một thông báo mang tính thủ tục, hoạt động nghiệp vụ thông thường, không cung cấp thông tin chi tiết để đánh giá tác động cụ thể đến tình hình tài chính của ngân hàng.",gemini,gemini-2.5-pro,gemini-2.5-pro,,c0a9d261c8266b65bf15793a3b0fd7563ef470090d5c605825e1b2043d9783b6,21fe588aff442582704d5c3e183fe89aceb8cbed7ca1efd968e84a97876a19d5,2026-07-07T06:17:40+00:00,ok,
a43f092ce1ac8667266b2f98cb559e08230a40eb7e684dffa5db8ee3c82159f0,ABB,2025-11-24,ABB: Nghị quyết Hội đồng quản trị v.v thay đổi điều kiện cấp tín dụng đã phê duyệt đối với khách hàng,https://cafef.vn/du-lieu/ABB-2346311/abb-nghi-quyet-hoi-dong-quan-tri-vv-thay-doi-dieu-kien-cap-tin-dung-da-phe-duyet-doi-voi-khach-hang.chn,neutral,0.0,low,0.2,low,0.2,operation,direct,0.9,"Bài báo là một thông báo mang tính thủ tục từ Hội đồng quản trị của ABB về việc thay đổi điều kiện cấp tín dụng. Nội dung không cung cấp chi tiết cụ thể về tác động tích cực hay tiêu cực đến hoạt động kinh doanh, do đó được đánh giá là trung tính với mức độ quan trọng và rủi ro thấp.",gemini,gemini-2.5-pro,gemini-2.5-pro,,fac2b757c948bc1a54ebacd8c52fd78129ec617d5536de6f197f7ac6162b84a2,6c3ec2ac23766e7c0abc3360f2d2d0e4b5d782fe1f32e13f7acf7d0a5a8e8c98,2026-07-07T06:17:47+00:00,ok,
